GeneID	GO_Term
2789241	"GO:0006259,GO:0005634,GO:0005515,GO:0004518,GO:0003677,GO:0043765,GO:0042578"
2789293	"GO:0050662,GO:0044237,GO:0003824,GO:0043892"
2789519	GO:0050113
2789537	GO:0047953
2789590	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0030126,GO:0008565,GO:0005198,GO:0005488"
2789613	GO:0005488
2789756	GO:0003993
2789862	GO:0008415
2789897	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2790024	"GO:0016830,GO:0006725,GO:0009346,GO:0008815,GO:0003824"
2790036	GO:0003824
2790113	"GO:0016787,GO:0008152,GO:0004806"
2790138	"GO:0016787,GO:0008152,GO:0004806"
2790162	"GO:0016491,GO:0005507,GO:0008447"
2790416	"GO:0004523,GO:0003676"
2790466	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2790644	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2790689	GO:0006950
2790690	"GO:0016491,GO:0005507,GO:0008447"
2791051	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004674,GO:0004715"
2791350	"GO:0006511,GO:0004221,GO:0008270"
2791397	"GO:0016564,GO:0006808"
2791497	"GO:0005525,GO:0043141,GO:0019177,GO:0019176,GO:0016462,GO:0008828,GO:0008796,GO:0008758,GO:0008413,GO:0004787,GO:0000810"
2791600	"GO:0006508,GO:0004222,GO:0008270,GO:0046872,GO:0003824,GO:0017087,GO:0004240"
2791663	"GO:0032259,GO:0008168,GO:0003676"
2791799	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2792008	"GO:0005622,GO:0003677"
2792018	"GO:0006350,GO:0005634,GO:0003899"
2792035	"GO:0005524,GO:0003677,GO:0004386,GO:0003676"
2792125	"GO:0006633,GO:0000036,GO:0031177"
2792395	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2792812	"GO:0016810,GO:0006807"
2792862	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
2792975	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2793034	GO:0005488
2793096	"GO:0009331,GO:0006072,GO:0004368,GO:0016491"
2793173	"GO:0005634,GO:0003677"
2793189	GO:0005515
2793818	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
2793973	GO:0005488
2794044	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2794052	"GO:0005525,GO:0003924,GO:0006414,GO:0005622,GO:0003746,GO:0050800"
2794169	"GO:0006750,GO:0004357,GO:0017109"
2794259	GO:0005525
2794308	"GO:0003676,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
2794827	"GO:0043852,GO:0043851,GO:0043834,GO:0043833,GO:0043827,GO:0043803,GO:0043791,GO:0043790,GO:0043782,GO:0043780,GO:0043777,GO:0043776,GO:0043770,GO:0030792,GO:0019702,GO:0018707,GO:0018423,GO:0016436,GO:0016435,GO:0016434,GO:0016433,GO:0016431,GO:0016427,GO:0016426,GO:0016424,GO:0016423,GO:0016300,GO:0016279,GO:0016278,GO:0016274,GO:0016273,GO:0016205,GO:0009383,GO:0009008,GO:0008650,GO:0008649,GO:0008425,GO:0008326,GO:0008276,GO:0008175,GO:0008174,GO:0008173,GO:0008172,GO:0008171,GO:0008170,GO:0008169,GO:0003880,GO:0000179"
2795125	"GO:0008270,GO:0005515"
2795144	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
2795179	"GO:0007165,GO:0005622,GO:0007242"
2795210	"GO:0007165,GO:0005622,GO:0008270"
2795213	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935"
2795378	"GO:0008270,GO:0005622"
2795460	"GO:0008270,GO:0005515"
2795616	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2795703	GO:0005515
2795768	"GO:0006508,GO:0004194,GO:0004190,GO:0004192"
2795881	"GO:0003676,GO:0006396,GO:0005737,GO:0005634,GO:0003723"
2795913	GO:0005525
2795979	"GO:0008236,GO:0006508,GO:0008234"
2796091	"GO:0016884,GO:0004040"
2796096	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018658"
2796182	"GO:0016491,GO:0008198,GO:0006725,GO:0006118,GO:0047074,GO:0019117,GO:0019114,GO:0018575,GO:0018574,GO:0018573,GO:0018572,GO:0018571,GO:0018570,GO:0018569,GO:0018568,GO:0018567,GO:0018566,GO:0018565,GO:0018564,GO:0018563,GO:0018562,GO:0018561,GO:0018560,GO:0018559,GO:0018558,GO:0018557,GO:0018556,GO:0018555,GO:0018542,GO:0008669"
2796186	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2796226	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
2796383	"GO:0006118,GO:0003995,GO:0016627,GO:0008152,GO:0050660"
2796386	"GO:0046872,GO:0016813,GO:0004053"
2796821	"GO:0008152,GO:0030429,GO:0030170,GO:0009435,GO:0006569,GO:0005737"
2796943	"GO:0008641,GO:0006512,GO:0006464,GO:0003824,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2796960	"GO:0015934,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
2796977	"GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
2797005	"GO:0017111,GO:0000166,GO:0005524"
2797201	GO:0007242
2797755	GO:0016810
2798084	GO:0045480
2798389	"GO:0015935,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
2798603	"GO:0032012,GO:0005622,GO:0005086"
2798681	"GO:0050660,GO:0016671,GO:0009055,GO:0006467,GO:0005789,GO:0005515,GO:0000318"
2798933	GO:0008270
2799014	"GO:0043169,GO:0005975,GO:0003824,GO:0004556"
2799217	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0008559"
2799405	"GO:0008967,GO:0008152,GO:0000121"
2799652	"GO:0008270,GO:0005515,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2799728	"GO:0006094,GO:0005524,GO:0004612,GO:0017076,GO:0004611"
2800218	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0016021,GO:0015914,GO:0004012,GO:0000287,GO:0016820"
2800464	"GO:0016787,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2800486	"GO:0006468,GO:0005524,GO:0004672"
2800622	"GO:0005634,GO:0003950"
2800695	GO:0003676
2800892	"GO:0006260,GO:0003887,GO:0003677,GO:0000166,GO:0006139,GO:0003676,GO:0034061"
2801138	"GO:0006289,GO:0005634,GO:0004519,GO:0003697,GO:0006281,GO:0004518,GO:0003824,GO:0003677,GO:0043765,GO:0042578"
2801186	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2801229	"GO:0046835,GO:0006012,GO:0005524,GO:0004335,GO:0016310,GO:0016301,GO:0016773,GO:0008152,GO:0005737"
2801277	"GO:0006508,GO:0004194"
2801295	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2801728	GO:0016020
2801911	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2801936	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2802096	GO:0016020
2802195	"GO:0016020,GO:0005777"
2802268	"GO:0006350,GO:0003899,GO:0003677,GO:0034062,GO:0003902,GO:0003901,GO:0003900"
2802613	"GO:0016773,GO:0005488"
2802693	"GO:0008270,GO:0005515,GO:0006510,GO:0004176"
2803183	"GO:0005515,GO:0047598"
2803495	GO:0051118
2803547	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018658"
2803628	"GO:0008094,GO:0006270,GO:0005524,GO:0003677,GO:0005634"
2804004	"GO:0008270,GO:0005515,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2804016	"GO:0016740,GO:0008152"
2804112	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2804193	"GO:0005634,GO:0016787,GO:0008270,GO:0003824"
2804443	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0008559"
2804572	"GO:0005525,GO:0003924,GO:0018024"
2804588	GO:0005488
2804681	GO:0005488
2804695	"GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2805125	"GO:0048500,GO:0008312,GO:0006614"
2805163	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2805682	"GO:0016020,GO:0007242"
2805735	"GO:0008270,GO:0005515,GO:0003676,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2805761	GO:0005515
2805772	"GO:0005622,GO:0003779"
2805782	"GO:0016491,GO:0008152,GO:0004029"
2805843	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2805860	"GO:0046941,GO:0043849,GO:0043806,GO:0043764,GO:0043741,GO:0032216,GO:0019707,GO:0019706,GO:0019705,GO:0019186,GO:0019107,GO:0019105,GO:0018713,GO:0018712,GO:0018711,GO:0018031,GO:0018030,GO:0016753,GO:0016752,GO:0016751,GO:0016750,GO:0016749,GO:0016748,GO:0016454,GO:0016420,GO:0016419,GO:0016418,GO:0016417,GO:0016416,GO:0016415,GO:0016414,GO:0016413,GO:0016412,GO:0016411,GO:0016410,GO:0016409,GO:0016408,GO:0016407,GO:0016406,GO:0008951,GO:0008415,GO:0008374,GO:0008080,GO:0004406,GO:0004405,GO:0004147"
2805955	"GO:0006396,GO:0005622"
2806015	"GO:0045980,GO:0005739,GO:0004857"
2806068	"GO:0051246,GO:0043687,GO:0019787,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2806174	GO:0003676
2806236	"GO:0016070,GO:0005515,GO:0005488"
2806271	"GO:0008138,GO:0006470,GO:0016791,GO:0016311,GO:0004725"
2806337	"GO:0043814,GO:0043338,GO:0033677,GO:0008905,GO:0008193,GO:0008192,GO:0004779,GO:0003896,GO:0003887,GO:0003724,GO:0003720"
2806479	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2806526	"GO:0006779,GO:0004853"
2807124	"GO:0005618,GO:0005199"
2807268	"GO:0016021,GO:0004659,GO:0047293"
2807412	"GO:0005975,GO:0004553,GO:0004338"
2807615	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0006812,GO:0016820,GO:0005391"
2807714	"GO:0016491,GO:0008152,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2807745	GO:0031072
2807895	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2808080	"GO:0016231,GO:0004563"
2808151	"GO:0008152,GO:0003824,GO:0004300"
2808554	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2808693	GO:0033925
2809185	"GO:0016491,GO:0008152,GO:0004316"
2809302	"GO:0009228,GO:0008972"
2809611	"GO:0008233,GO:0006508,GO:0005634"
2809639	"GO:0006468,GO:0005524,GO:0004672,GO:0005515,GO:0004674"
2809793	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723"
2809869	GO:0005515
2809917	"GO:0006512,GO:0006464,GO:0005622,GO:0004842,GO:0051028,GO:0005737,GO:0005488,GO:0051444,GO:0051443,GO:0051440,GO:0051438"
2809928	"GO:0003676,GO:0008270,GO:0005634,GO:0003723"
2809982	"GO:0016772,GO:0016301,GO:0005524,GO:0000103,GO:0004020"
2810379	"GO:0006508,GO:0004194,GO:0004192"
2810755	"GO:0048500,GO:0008312,GO:0006614"
2810783	"GO:0016564,GO:0006808"
2810797	"GO:0032040,GO:0006364"
2810830	"GO:0006310,GO:0006281"
2810905	"GO:0008270,GO:0003677"
2811018	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2811118	"GO:0008152,GO:0051539,GO:0009085,GO:0004409"
2811189	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
2811240	"GO:0051861,GO:0046836,GO:0017089,GO:0005737"
2811325	"GO:0016020,GO:0006810,GO:0005215"
2811342	GO:0004364
2811622	"GO:0016575,GO:0005634,GO:0004407"
2811933	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2812120	"GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2812191	"GO:0016021,GO:0006813,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2812405	"GO:0008152,GO:0005524,GO:0003824,GO:0016874,GO:0009374,GO:0004485"
2812515	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2812524	"GO:0016491,GO:0008152,GO:0050356"
2812557	"GO:0032040,GO:0006364"
2812730	"GO:0045449,GO:0005634,GO:0003677"
2812778	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
2812830	"GO:0006796,GO:0005737,GO:0004427,GO:0000287"
2812883	"GO:0007090,GO:0006310,GO:0005634,GO:0005515,GO:0003697,GO:0000724"
2812933	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
2813098	GO:0016787
2813387	"GO:0043765,GO:0042578,GO:0004518"
2813428	"GO:0016020,GO:0005777"
2813574	"GO:0017176,GO:0016021,GO:0006506"
2813692	"GO:0016491,GO:0008152,GO:0050034"
2813740	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2813808	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2813862	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2814109	"GO:0005509,GO:0004682"
2814237	"GO:0008152,GO:0003824"
2814375	"GO:0008152,GO:0003824,GO:0043762,GO:0043759,GO:0018857,GO:0018856,GO:0018855,GO:0018854,GO:0018853,GO:0015645,GO:0004774,GO:0003996"
2814390	"GO:0016787,GO:0008152,GO:0018734,GO:0018733,GO:0018732,GO:0018731,GO:0016298,GO:0004620"
2814434	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0006310"
2814442	"GO:0007165,GO:0004871"
2814696	GO:0008270
2814717	"GO:0008081,GO:0006281,GO:0005634,GO:0005966,GO:0004434,GO:0004120,GO:0004119,GO:0004118,GO:0004117,GO:0004115,GO:0004112"
2814820	GO:0047953
2814850	"GO:0016779,GO:0050265"
2814875	"GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006429,GO:0004823"
2814910	GO:0008270
2814944	GO:0008270
2815111	"GO:0016020,GO:0003824"
2815196	GO:0008270
2815346	GO:0000228
2815369	"GO:0008270,GO:0003676"
2815711	"GO:0046914,GO:0020037,GO:0004100"
2815762	"GO:0008270,GO:0005515,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2815801	"GO:0051287,GO:0016616,GO:0008152,GO:0048037,GO:0004617"
2815871	"GO:0051536,GO:0009055,GO:0006118,GO:0016491,GO:0006099,GO:0008177"
2815930	GO:0017040
2816009	"GO:0008233,GO:0006508"
2816187	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677,GO:0047419,GO:0043864,GO:0043748,GO:0043747,GO:0018749,GO:0018748,GO:0008759,GO:0008418,GO:0004407"
2816321	"GO:0030126,GO:0008565,GO:0006890,GO:0006461,GO:0005515,GO:0005198"
2816421	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
2816484	"GO:0006725,GO:0006118,GO:0004497,GO:0016491,GO:0008152,GO:0018658"
2816526	GO:0016787
2816567	GO:0005515
2816783	GO:0005515
2817007	GO:0005488
2817071	GO:0003824
2817552	"GO:0008270,GO:0008237,GO:0016284"
2817607	GO:0003824
2817832	"GO:0016787,GO:0016810,GO:0008892"
2817907	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
2817951	"GO:0030983,GO:0006298,GO:0005524"
2818031	"GO:0019538,GO:0016706"
2818099	"GO:0006413,GO:0003743,GO:0006412"
2818151	"GO:0046677,GO:0016021,GO:0015904,GO:0015520,GO:0006810"
2818260	"GO:0006464,GO:0006511,GO:0004221"
2818323	"GO:0006396,GO:0004525,GO:0003723"
2818391	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2818434	"GO:0016020,GO:0015171,GO:0006865"
2818554	GO:0003824
2818732	"GO:0006511,GO:0004221"
2818795	"GO:0008152,GO:0008080"
2818801	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2818912	"GO:0006508,GO:0004289,GO:0004290"
2818924	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2818942	"GO:0008233,GO:0006508,GO:0016603"
2819189	"GO:0005622,GO:0003676"
2819336	"GO:0006457,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
2819401	"GO:0016491,GO:0008152"
2819525	GO:0003840
2819533	GO:0003960
2819588	"GO:0016812,GO:0016787,GO:0016810,GO:0004038"
2820114	"GO:0016020,GO:0006810,GO:0005215"
2820359	"GO:0030983,GO:0006298,GO:0005524,GO:0032302,GO:0032301"
2820370	"GO:0005634,GO:0004402"
2820567	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2820581	GO:0005515
2820642	"GO:0006508,GO:0004194,GO:0004190,GO:0004196"
2820706	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2820725	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
2820856	"GO:0016020,GO:0015171,GO:0006865,GO:0016021,GO:0006810"
2820897	GO:0008171
2820911	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2820930	"GO:0050660,GO:0016614,GO:0006066,GO:0008812"
2821047	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0005952,GO:0004691"
2821217	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2821304	"GO:0030529,GO:0016071"
2821395	"GO:0016491,GO:0010181,GO:0003959"
2821422	"GO:0005524,GO:0017111,GO:0000166"
2821439	"GO:0016491,GO:0008152"
2821689	"GO:0006118,GO:0030151,GO:0016491,GO:0008482"
2821720	"GO:0006468,GO:0005524,GO:0004672"
2821765	GO:0004325
2821768	"GO:0006418,GO:0005524,GO:0004812,GO:0006412,GO:0005737,GO:0000166,GO:0006431,GO:0004825"
2821881	GO:0003960
2821922	"GO:0016021,GO:0004659,GO:0046428,GO:0043888,GO:0043766,GO:0008495,GO:0008412,GO:0008318,GO:0004661"
2821930	"GO:0031072,GO:0008270,GO:0003676,GO:0005622"
2822037	"GO:0046677,GO:0016021,GO:0015904,GO:0015520"
2822473	"GO:0016491,GO:0006118"
2822485	"GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
2822613	"GO:0016787,GO:0008152"
2822706	"GO:0008152,GO:0008080"
2822985	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2823104	"GO:0005524,GO:0003677,GO:0004386,GO:0003676"
2823110	GO:0006464
2823134	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2823303	GO:0003676
2823315	"GO:0005966,GO:0004434,GO:0004120,GO:0004119,GO:0004118,GO:0004117,GO:0004115,GO:0004112"
2823537	"GO:0030529,GO:0016071"
2823611	"GO:0006432,GO:0006412,GO:0005737,GO:0005524,GO:0004826,GO:0000166,GO:0003723,GO:0009328"
2823827	"GO:0016021,GO:0006486,GO:0005783,GO:0004579"
2823960	"GO:0007264,GO:0005622,GO:0005099,GO:0051056,GO:0005096,GO:0007165"
2824189	"GO:0008270,GO:0005515"
2824283	"GO:0051536,GO:0016226,GO:0005506,GO:0005515"
2824402	"GO:0009059,GO:0008897,GO:0000287,GO:0043788,GO:0043761,GO:0018422,GO:0018421,GO:0008808"
2824460	"GO:0008641,GO:0006512,GO:0006464,GO:0003824,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2824469	"GO:0016810,GO:0004157"
2824568	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
2824617	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2825031	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0003899,GO:0003677"
2825052	"GO:0050660,GO:0003824,GO:0016491,GO:0004458"
2825117	"GO:0006886,GO:0005794,GO:0005783"
2825134	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2825172	GO:0003779
2825263	GO:0005515
2825323	"GO:0016020,GO:0015171,GO:0006865"
2825471	"GO:0016624,GO:0008152,GO:0017086,GO:0003863"
2825597	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0017111,GO:0000166"
2825712	"GO:0009073,GO:0004106"
2825756	GO:0005488
2825775	"GO:0006350,GO:0003899,GO:0044237,GO:0003824,GO:0000166"
2825784	GO:0004806
2825834	"GO:0009055,GO:0006118"
2825965	GO:0016810
2826221	GO:0018064
2826286	"GO:0016491,GO:0003884"
2826771	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2826786	"GO:0008270,GO:0005622,GO:0003676"
2826976	"GO:0005524,GO:0003677,GO:0004386,GO:0003676,GO:0005488"
2827075	"GO:0043734,GO:0019798,GO:0018602,GO:0010302,GO:0000907"
2827134	GO:0003676
2827148	GO:0016192
2827363	"GO:0043852,GO:0043851,GO:0043834,GO:0043833,GO:0043827,GO:0043803,GO:0043791,GO:0043790,GO:0043782,GO:0043780,GO:0043777,GO:0043776,GO:0043770,GO:0030792,GO:0019702,GO:0018707,GO:0018423,GO:0016436,GO:0016435,GO:0016434,GO:0016433,GO:0016431,GO:0016427,GO:0016426,GO:0016424,GO:0016423,GO:0016300,GO:0016279,GO:0016278,GO:0016274,GO:0016273,GO:0016205,GO:0009383,GO:0009008,GO:0008650,GO:0008649,GO:0008425,GO:0008326,GO:0008276,GO:0008175,GO:0008174,GO:0008173,GO:0008172,GO:0008171,GO:0008170,GO:0008169,GO:0003880,GO:0000179"
2827932	"GO:0015934,GO:0006412,GO:0003735,GO:0005840"
2827950	"GO:0006144,GO:0004846"
2827965	"GO:0008270,GO:0003676"
2828031	"GO:0030983,GO:0006298,GO:0005524"
2828315	"GO:0016491,GO:0010181,GO:0016481,GO:0003955"
2828590	"GO:0008270,GO:0005622,GO:0003676"
2828942	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2829049	"GO:0008565,GO:0006886,GO:0005737,GO:0005643,GO:0005634,GO:0000059,GO:0008283,GO:0008262,GO:0006915,GO:0005488"
2829202	"GO:0032312,GO:0008270,GO:0008060"
2829221	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2830047	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
2830091	"GO:0006118,GO:0008535,GO:0006878,GO:0006825,GO:0005743,GO:0005507"
2830139	"GO:0006508,GO:0004194,GO:0004190,GO:0004193"
2830283	"GO:0030131,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0006810"
2830468	"GO:0044249,GO:0009156,GO:0004749,GO:0000287,GO:0009165"
2830628	"GO:0016020,GO:0015992"
2830848	GO:0005083
2830921	"GO:0016491,GO:0008270,GO:0003939"
2830941	GO:0008152
2830963	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0005952,GO:0004691"
2831162	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2831182	"GO:0008270,GO:0003676,GO:0005622"
2831236	"GO:0035023,GO:0005622,GO:0005089"
2831246	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0043823,GO:0018600,GO:0018599,GO:0018598,GO:0018597,GO:0018596,GO:0018595,GO:0018594,GO:0018593,GO:0018592,GO:0018591,GO:0018590,GO:0018589,GO:0018588,GO:0018587,GO:0018586,GO:0018585"
2831261	"GO:0008649,GO:0000179,GO:0000154,GO:0043852,GO:0043851,GO:0043834,GO:0043833,GO:0043827,GO:0043803,GO:0043791,GO:0043790,GO:0043782,GO:0043780,GO:0043777,GO:0043776,GO:0043770,GO:0030792,GO:0019702,GO:0018707,GO:0018423,GO:0016436,GO:0016435,GO:0016434,GO:0016433,GO:0016431,GO:0016427,GO:0016426,GO:0016424,GO:0016423,GO:0016300,GO:0016279,GO:0016278,GO:0016274,GO:0016273,GO:0016205,GO:0009383,GO:0009008,GO:0008650,GO:0008425,GO:0008326,GO:0008276,GO:0008175,GO:0008174,GO:0008173,GO:0008172,GO:0008171,GO:0008170,GO:0008169,GO:0003880"
2831267	"GO:0008137,GO:0006120"
2831283	GO:0005622
2831384	GO:0003676
2831669	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
2831718	GO:0006464
2831763	"GO:0006367,GO:0005673,GO:0003702"
2831780	GO:0005525
2831959	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
2832082	"GO:0006350,GO:0003899,GO:0003677"
2832527	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2832566	"GO:0016787,GO:0003993"
2832589	GO:0005622
2832607	GO:0007067
2832628	"GO:0016491,GO:0005506,GO:0045543"
2832826	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2833033	"GO:0006694,GO:0003854,GO:0047012,GO:0000252"
2833147	"GO:0046961,GO:0046933,GO:0016469,GO:0015986"
2833381	"GO:0006166,GO:0004001"
2833387	"GO:0016021,GO:0006481,GO:0004671"
2833425	"GO:0006096,GO:0004634,GO:0000015"
2833563	"GO:0016491,GO:0008152,GO:0008670"
2833577	GO:0003677
2833603	"GO:0016884,GO:0008152,GO:0008080"
2833623	"GO:0019843,GO:0006364,GO:0005732"
2833625	"GO:0005975,GO:0004553,GO:0004338"
2833678	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2833735	"GO:0016491,GO:0006118,GO:0004754"
2833838	"GO:0006413,GO:0005737,GO:0003743,GO:0003723"
2833951	"GO:0009186,GO:0004748,GO:0046914,GO:0016491"
2834031	"GO:0045941,GO:0005634,GO:0003713"
2834261	GO:0016787
2834319	"GO:0005975,GO:0004553,GO:0016985"
2834361	GO:0003677
2834399	GO:0005525
2834799	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2834874	GO:0004100
2834892	"GO:0016779,GO:0009058,GO:0004475"
